,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
18,Bogdan Bliznyuk,2017,Eastern Wash.,32,37.2,21.2,6.4,12.5,51.3%,1.2,3.7,32.5%,4.8,5.9,81.6%,1.1,5.6,6.7,4.0,1.1,0.2,3.0,2.8
19,Kendrick Ray,2017,Kennesaw St,29,33.7,21.2,5.0,10.3,48.7%,2.9,7.2,39.9%,2.6,3.3,79.2%,1.0,2.6,3.6,3.0,0.7,0.3,2.7,2.3
20,Tiwian Kendley,2017,Morgan St,22,32.6,21.1,4.0,9.5,41.6%,2.1,6.8,30.7%,7.0,8.9,78.5%,1.8,3.3,5.1,1.0,1.2,0.4,4.3,2.8
21,Lamond Murray,2017,Pepperdine,30,34.4,21.1,6.4,12.7,50.3%,1.6,4.4,36.6%,3.5,4.5,79.1%,1.2,4.5,5.6,1.2,1.1,0.3,2.7,2.0
22,Victor Sanders,2017,Idaho,30,33.5,21.1,3.3,7.1,46.7%,3.2,7.3,43.2%,4.9,6.4,77.1%,0.3,2.9,3.3,3.3,1.7,0.4,3.4,2.8
23,Garrison Mathews,2017,Lipscomb,30,31.9,21.1,3.7,6.2,60.0%,2.8,8.0,35.3%,5.2,7.2,72.2%,1.2,4.3,5.6,2.3,0.9,0.2,2.3,2.6
24,Jeremy Senglin,2017,Weber St,32,36.2,21.1,3.0,5.8,52.2%,3.8,8.8,42.9%,3.8,4.9,76.6%,0.2,3.7,3.9,2.9,1.1,0.0,2.5,2.2
25,Marcus Keene,2017,Central Michigan,30,37.6,30.1,5.8,11.2,51.3%,4.0,11.0,36.8%,6.5,7.9,81.9%,0.7,3.6,4.3,5.1,0.8,0.0,4.7,2.1
26,Mike Daum,2017,South Dakota St,33,33.0,25.5,5.6,9.9,56.4%,2.4,5.6,41.9%,7.2,8.3,87.2%,2.2,5.9,8.1,1.4,0.6,0.3,2.8,2.6
27,Chris Clemons,2017,Campbell,33,34.5,25.3,5.2,9.8,52.6%,3.3,9.5,34.5%,5.2,6.3,82.1%,0.5,4.2,4.8,2.5,2.0,0.5,2.9,1.9
28,Randy Onwuasor,2017,Southern Utah,31,35.5,23.9,6.0,13.3,45.0%,1.9,6.0,31.2%,6.4,7.7,82.1%,1.6,4.9,6.5,3.2,1.5,0.5,3.5,3.2
29,Dallas Moore,2017,UNF,30,36.1,23.5,5.8,10.9,53.1%,2.8,7.5,37.9%,3.4,4.2,81.7%,0.8,2.3,3.1,3.7,1.2,0.1,2.6,1.1
30,Cameron Morse,2017,Youngstown St,30,36.8,23.4,6.0,12.8,47.3%,2.5,7.8,31.9%,3.8,5.1,74.0%,0.5,2.7,3.2,3.1,1.1,0.1,2.2,1.4
31,Tyler Hall,2017,Montana St,30,34.8,23.4,3.8,7.0,53.8%,3.8,8.9,43.1%,4.3,5.2,83.9%,0.4,4.9,5.3,2.8,1.1,0.3,2.0,2.5
32,Markelle Fultz,2017,Washington,25,35.7,23.2,6.3,12.5,50.2%,2.1,5.0,41.3%,4.4,6.7,64.9%,1.3,4.4,5.7,5.9,1.6,1.2,3.2,2.5
33,Keon Johnson,2017,Winthrop,30,35.6,23.0,3.8,8.2,46.6%,3.2,8.1,39.8%,5.6,6.5,86.7%,0.5,3.7,4.2,2.6,0.7,0.0,2.4,1.9
34,Rashawn Thomas,2017,TAMUCC,31,34.0,22.8,7.5,14.1,53.4%,0.5,1.2,38.9%,6.4,8.8,72.4%,2.2,6.6,8.9,2.6,1.5,1.9,3.8,3.6
35,Alec Peters,2017,Valparaiso,28,35.1,22.5,5.3,10.4,51.4%,2.0,5.3,36.9%,6.0,6.7,88.8%,2.4,7.5,9.9,2.3,0.8,0.3,2.4,2.3
36,Jonathan Stark,2017,Murray St,31,37.1,22.2,4.3,9.7,43.7%,3.4,7.9,42.6%,3.6,4.4,83.1%,0.3,3.5,3.8,5.2,1.2,0.0,2.8,2.4
37,Jack Gibbs,2017,Davidson,31,36.2,22.1,3.9,8.5,46.0%,3.0,7.7,39.2%,5.2,6.5,79.7%,0.7,3.3,4.0,4.1,1.3,0.0,2.6,2.5
38,T.J. Williams,2017,Northeastern,30,38.2,21.4,5.5,10.9,50.6%,1.2,3.6,33.3%,6.7,8.8,76.2%,0.8,3.9,4.7,5.3,1.0,0.1,3.4,2.2
39,Sindarius Thornwell,2017,South Carolina,31,34.3,21.4,4.4,9.4,47.1%,1.9,4.8,39.2%,6.9,8.4,83.0%,2.5,4.6,7.1,2.8,2.1,1.0,2.5,2.3
40,Dewayne Russell,2017,Grand Canyon,27,38.6,21.3,5.1,13.0,39.0%,1.9,4.7,40.6%,5.4,7.1,75.6%,0.5,3.4,3.9,5.5,1.4,0.1,2.7,2.1
41,Braylon Rayson,2017,Central Michigan,30,37.9,21.3,3.7,9.1,40.1%,2.9,7.9,36.1%,5.4,6.4,84.8%,0.8,3.4,4.2,3.2,1.1,0.0,2.7,2.2
42,Damon Lynn,2017,NJIT,19,35.6,21.3,2.2,5.1,43.3%,4.0,11.8,33.9%,4.8,5.6,86.8%,0.5,1.9,2.4,3.4,1.9,0.2,2.5,1.6
43,Bogdan Bliznyuk,2017,Eastern Wash.,32,37.2,21.2,6.4,12.5,51.3%,1.2,3.7,32.5%,4.8,5.9,81.6%,1.1,5.6,6.7,4.0,1.1,0.2,3.0,2.8
44,Kendrick Ray,2017,Kennesaw St,29,33.7,21.2,5.0,10.3,48.7%,2.9,7.2,39.9%,2.6,3.3,79.2%,1.0,2.6,3.6,3.0,0.7,0.3,2.7,2.3
45,Tiwian Kendley,2017,Morgan St,22,32.6,21.1,4.0,9.5,41.6%,2.1,6.8,30.7%,7.0,8.9,78.5%,1.8,3.3,5.1,1.0,1.2,0.4,4.3,2.8
46,Lamond Murray,2017,Pepperdine,30,34.4,21.1,6.4,12.7,50.3%,1.6,4.4,36.6%,3.5,4.5,79.1%,1.2,4.5,5.6,1.2,1.1,0.3,2.7,2.0
47,Victor Sanders,2017,Idaho,30,33.5,21.1,3.3,7.1,46.7%,3.2,7.3,43.2%,4.9,6.4,77.1%,0.3,2.9,3.3,3.3,1.7,0.4,3.4,2.8
48,Garrison Mathews,2017,Lipscomb,30,31.9,21.1,3.7,6.2,60.0%,2.8,8.0,35.3%,5.2,7.2,72.2%,1.2,4.3,5.6,2.3,0.9,0.2,2.3,2.6
49,Jeremy Senglin,2017,Weber St,32,36.2,21.1,3.0,5.8,52.2%,3.8,8.8,42.9%,3.8,4.9,76.6%,0.2,3.7,3.9,2.9,1.1,0.0,2.5,2.2
50,Marcus Keene,2017,Central Michigan,30,37.6,30.1,5.8,11.2,51.3%,4.0,11.0,36.8%,6.5,7.9,81.9%,0.7,3.6,4.3,5.1,0.8,0.0,4.7,2.1
51,Mike Daum,2017,South Dakota St,33,33.0,25.5,5.6,9.9,56.4%,2.4,5.6,41.9%,7.2,8.3,87.2%,2.2,5.9,8.1,1.4,0.6,0.3,2.8,2.6
52,Chris Clemons,2017,Campbell,33,34.5,25.3,5.2,9.8,52.6%,3.3,9.5,34.5%,5.2,6.3,82.1%,0.5,4.2,4.8,2.5,2.0,0.5,2.9,1.9
53,Randy Onwuasor,2017,Southern Utah,31,35.5,23.9,6.0,13.3,45.0%,1.9,6.0,31.2%,6.4,7.7,82.1%,1.6,4.9,6.5,3.2,1.5,0.5,3.5,3.2
54,Dallas Moore,2017,UNF,30,36.1,23.5,5.8,10.9,53.1%,2.8,7.5,37.9%,3.4,4.2,81.7%,0.8,2.3,3.1,3.7,1.2,0.1,2.6,1.1
55,Cameron Morse,2017,Youngstown St,30,36.8,23.4,6.0,12.8,47.3%,2.5,7.8,31.9%,3.8,5.1,74.0%,0.5,2.7,3.2,3.1,1.1,0.1,2.2,1.4
56,Tyler Hall,2017,Montana St,30,34.8,23.4,3.8,7.0,53.8%,3.8,8.9,43.1%,4.3,5.2,83.9%,0.4,4.9,5.3,2.8,1.1,0.3,2.0,2.5
57,Markelle Fultz,2017,Washington,25,35.7,23.2,6.3,12.5,50.2%,2.1,5.0,41.3%,4.4,6.7,64.9%,1.3,4.4,5.7,5.9,1.6,1.2,3.2,2.5
58,Keon Johnson,2017,Winthrop,30,35.6,23.0,3.8,8.2,46.6%,3.2,8.1,39.8%,5.6,6.5,86.7%,0.5,3.7,4.2,2.6,0.7,0.0,2.4,1.9
59,Rashawn Thomas,2017,TAMUCC,31,34.0,22.8,7.5,14.1,53.4%,0.5,1.2,38.9%,6.4,8.8,72.4%,2.2,6.6,8.9,2.6,1.5,1.9,3.8,3.6
60,Alec Peters,2017,Valparaiso,28,35.1,22.5,5.3,10.4,51.4%,2.0,5.3,36.9%,6.0,6.7,88.8%,2.4,7.5,9.9,2.3,0.8,0.3,2.4,2.3
61,Jonathan Stark,2017,Murray St,31,37.1,22.2,4.3,9.7,43.7%,3.4,7.9,42.6%,3.6,4.4,83.1%,0.3,3.5,3.8,5.2,1.2,0.0,2.8,2.4
62,Jack Gibbs,2017,Davidson,31,36.2,22.1,3.9,8.5,46.0%,3.0,7.7,39.2%,5.2,6.5,79.7%,0.7,3.3,4.0,4.1,1.3,0.0,2.6,2.5
63,T.J. Williams,2017,Northeastern,30,38.2,21.4,5.5,10.9,50.6%,1.2,3.6,33.3%,6.7,8.8,76.2%,0.8,3.9,4.7,5.3,1.0,0.1,3.4,2.2
64,Sindarius Thornwell,2017,South Carolina,31,34.3,21.4,4.4,9.4,47.1%,1.9,4.8,39.2%,6.9,8.4,83.0%,2.5,4.6,7.1,2.8,2.1,1.0,2.5,2.3
65,Dewayne Russell,2017,Grand Canyon,27,38.6,21.3,5.1,13.0,39.0%,1.9,4.7,40.6%,5.4,7.1,75.6%,0.5,3.4,3.9,5.5,1.4,0.1,2.7,2.1
66,Braylon Rayson,2017,Central Michigan,30,37.9,21.3,3.7,9.1,40.1%,2.9,7.9,36.1%,5.4,6.4,84.8%,0.8,3.4,4.2,3.2,1.1,0.0,2.7,2.2
67,Damon Lynn,2017,NJIT,19,35.6,21.3,2.2,5.1,43.3%,4.0,11.8,33.9%,4.8,5.6,86.8%,0.5,1.9,2.4,3.4,1.9,0.2,2.5,1.6
68,Bogdan Bliznyuk,2017,Eastern Wash.,32,37.2,21.2,6.4,12.5,51.3%,1.2,3.7,32.5%,4.8,5.9,81.6%,1.1,5.6,6.7,4.0,1.1,0.2,3.0,2.8
69,Kendrick Ray,2017,Kennesaw St,29,33.7,21.2,5.0,10.3,48.7%,2.9,7.2,39.9%,2.6,3.3,79.2%,1.0,2.6,3.6,3.0,0.7,0.3,2.7,2.3
70,Tiwian Kendley,2017,Morgan St,22,32.6,21.1,4.0,9.5,41.6%,2.1,6.8,30.7%,7.0,8.9,78.5%,1.8,3.3,5.1,1.0,1.2,0.4,4.3,2.8
71,Lamond Murray,2017,Pepperdine,30,34.4,21.1,6.4,12.7,50.3%,1.6,4.4,36.6%,3.5,4.5,79.1%,1.2,4.5,5.6,1.2,1.1,0.3,2.7,2.0
72,Victor Sanders,2017,Idaho,30,33.5,21.1,3.3,7.1,46.7%,3.2,7.3,43.2%,4.9,6.4,77.1%,0.3,2.9,3.3,3.3,1.7,0.4,3.4,2.8
73,Garrison Mathews,2017,Lipscomb,30,31.9,21.1,3.7,6.2,60.0%,2.8,8.0,35.3%,5.2,7.2,72.2%,1.2,4.3,5.6,2.3,0.9,0.2,2.3,2.6
74,Jeremy Senglin,2017,Weber St,32,36.2,21.1,3.0,5.8,52.2%,3.8,8.8,42.9%,3.8,4.9,76.6%,0.2,3.7,3.9,2.9,1.1,0.0,2.5,2.2
75,Marcus Keene,2017,Central Michigan,30,37.6,30.1,5.8,11.2,51.3%,4.0,11.0,36.8%,6.5,7.9,81.9%,0.7,3.6,4.3,5.1,0.8,0.0,4.7,2.1
76,Mike Daum,2017,South Dakota St,33,33.0,25.5,5.6,9.9,56.4%,2.4,5.6,41.9%,7.2,8.3,87.2%,2.2,5.9,8.1,1.4,0.6,0.3,2.8,2.6
77,Chris Clemons,2017,Campbell,33,34.5,25.3,5.2,9.8,52.6%,3.3,9.5,34.5%,5.2,6.3,82.1%,0.5,4.2,4.8,2.5,2.0,0.5,2.9,1.9
78,Randy Onwuasor,2017,Southern Utah,31,35.5,23.9,6.0,13.3,45.0%,1.9,6.0,31.2%,6.4,7.7,82.1%,1.6,4.9,6.5,3.2,1.5,0.5,3.5,3.2
79,Dallas Moore,2017,UNF,30,36.1,23.5,5.8,10.9,53.1%,2.8,7.5,37.9%,3.4,4.2,81.7%,0.8,2.3,3.1,3.7,1.2,0.1,2.6,1.1
80,Cameron Morse,2017,Youngstown St,30,36.8,23.4,6.0,12.8,47.3%,2.5,7.8,31.9%,3.8,5.1,74.0%,0.5,2.7,3.2,3.1,1.1,0.1,2.2,1.4
81,Tyler Hall,2017,Montana St,30,34.8,23.4,3.8,7.0,53.8%,3.8,8.9,43.1%,4.3,5.2,83.9%,0.4,4.9,5.3,2.8,1.1,0.3,2.0,2.5
82,Markelle Fultz,2017,Washington,25,35.7,23.2,6.3,12.5,50.2%,2.1,5.0,41.3%,4.4,6.7,64.9%,1.3,4.4,5.7,5.9,1.6,1.2,3.2,2.5
83,Keon Johnson,2017,Winthrop,30,35.6,23.0,3.8,8.2,46.6%,3.2,8.1,39.8%,5.6,6.5,86.7%,0.5,3.7,4.2,2.6,0.7,0.0,2.4,1.9
84,Rashawn Thomas,2017,TAMUCC,31,34.0,22.8,7.5,14.1,53.4%,0.5,1.2,38.9%,6.4,8.8,72.4%,2.2,6.6,8.9,2.6,1.5,1.9,3.8,3.6
85,Alec Peters,2017,Valparaiso,28,35.1,22.5,5.3,10.4,51.4%,2.0,5.3,36.9%,6.0,6.7,88.8%,2.4,7.5,9.9,2.3,0.8,0.3,2.4,2.3
86,Jonathan Stark,2017,Murray St,31,37.1,22.2,4.3,9.7,43.7%,3.4,7.9,42.6%,3.6,4.4,83.1%,0.3,3.5,3.8,5.2,1.2,0.0,2.8,2.4
87,Jack Gibbs,2017,Davidson,31,36.2,22.1,3.9,8.5,46.0%,3.0,7.7,39.2%,5.2,6.5,79.7%,0.7,3.3,4.0,4.1,1.3,0.0,2.6,2.5
88,T.J. Williams,2017,Northeastern,30,38.2,21.4,5.5,10.9,50.6%,1.2,3.6,33.3%,6.7,8.8,76.2%,0.8,3.9,4.7,5.3,1.0,0.1,3.4,2.2
89,Sindarius Thornwell,2017,South Carolina,31,34.3,21.4,4.4,9.4,47.1%,1.9,4.8,39.2%,6.9,8.4,83.0%,2.5,4.6,7.1,2.8,2.1,1.0,2.5,2.3
90,Dewayne Russell,2017,Grand Canyon,27,38.6,21.3,5.1,13.0,39.0%,1.9,4.7,40.6%,5.4,7.1,75.6%,0.5,3.4,3.9,5.5,1.4,0.1,2.7,2.1
91,Braylon Rayson,2017,Central Michigan,30,37.9,21.3,3.7,9.1,40.1%,2.9,7.9,36.1%,5.4,6.4,84.8%,0.8,3.4,4.2,3.2,1.1,0.0,2.7,2.2
92,Damon Lynn,2017,NJIT,19,35.6,21.3,2.2,5.1,43.3%,4.0,11.8,33.9%,4.8,5.6,86.8%,0.5,1.9,2.4,3.4,1.9,0.2,2.5,1.6
93,Bogdan Bliznyuk,2017,Eastern Wash.,32,37.2,21.2,6.4,12.5,51.3%,1.2,3.7,32.5%,4.8,5.9,81.6%,1.1,5.6,6.7,4.0,1.1,0.2,3.0,2.8
94,Kendrick Ray,2017,Kennesaw St,29,33.7,21.2,5.0,10.3,48.7%,2.9,7.2,39.9%,2.6,3.3,79.2%,1.0,2.6,3.6,3.0,0.7,0.3,2.7,2.3
95,Tiwian Kendley,2017,Morgan St,22,32.6,21.1,4.0,9.5,41.6%,2.1,6.8,30.7%,7.0,8.9,78.5%,1.8,3.3,5.1,1.0,1.2,0.4,4.3,2.8
96,Lamond Murray,2017,Pepperdine,30,34.4,21.1,6.4,12.7,50.3%,1.6,4.4,36.6%,3.5,4.5,79.1%,1.2,4.5,5.6,1.2,1.1,0.3,2.7,2.0
97,Victor Sanders,2017,Idaho,30,33.5,21.1,3.3,7.1,46.7%,3.2,7.3,43.2%,4.9,6.4,77.1%,0.3,2.9,3.3,3.3,1.7,0.4,3.4,2.8
98,Garrison Mathews,2017,Lipscomb,30,31.9,21.1,3.7,6.2,60.0%,2.8,8.0,35.3%,5.2,7.2,72.2%,1.2,4.3,5.6,2.3,0.9,0.2,2.3,2.6
99,Jeremy Senglin,2017,Weber St,32,36.2,21.1,3.0,5.8,52.2%,3.8,8.8,42.9%,3.8,4.9,76.6%,0.2,3.7,3.9,2.9,1.1,0.0,2.5,2.2
100,Marcus Keene,2017,Central Michigan,30,37.6,30.1,5.8,11.2,51.3%,4.0,11.0,36.8%,6.5,7.9,81.9%,0.7,3.6,4.3,5.1,0.8,0.0,4.7,2.1
101,Mike Daum,2017,South Dakota St,33,33.0,25.5,5.6,9.9,56.4%,2.4,5.6,41.9%,7.2,8.3,87.2%,2.2,5.9,8.1,1.4,0.6,0.3,2.8,2.6
102,Chris Clemons,2017,Campbell,33,34.5,25.3,5.2,9.8,52.6%,3.3,9.5,34.5%,5.2,6.3,82.1%,0.5,4.2,4.8,2.5,2.0,0.5,2.9,1.9
103,Randy Onwuasor,2017,Southern Utah,31,35.5,23.9,6.0,13.3,45.0%,1.9,6.0,31.2%,6.4,7.7,82.1%,1.6,4.9,6.5,3.2,1.5,0.5,3.5,3.2
104,Dallas Moore,2017,UNF,30,36.1,23.5,5.8,10.9,53.1%,2.8,7.5,37.9%,3.4,4.2,81.7%,0.8,2.3,3.1,3.7,1.2,0.1,2.6,1.1
105,Cameron Morse,2017,Youngstown St,30,36.8,23.4,6.0,12.8,47.3%,2.5,7.8,31.9%,3.8,5.1,74.0%,0.5,2.7,3.2,3.1,1.1,0.1,2.2,1.4
106,Tyler Hall,2017,Montana St,30,34.8,23.4,3.8,7.0,53.8%,3.8,8.9,43.1%,4.3,5.2,83.9%,0.4,4.9,5.3,2.8,1.1,0.3,2.0,2.5
107,Markelle Fultz,2017,Washington,25,35.7,23.2,6.3,12.5,50.2%,2.1,5.0,41.3%,4.4,6.7,64.9%,1.3,4.4,5.7,5.9,1.6,1.2,3.2,2.5
108,Keon Johnson,2017,Winthrop,30,35.6,23.0,3.8,8.2,46.6%,3.2,8.1,39.8%,5.6,6.5,86.7%,0.5,3.7,4.2,2.6,0.7,0.0,2.4,1.9
109,Rashawn Thomas,2017,TAMUCC,31,34.0,22.8,7.5,14.1,53.4%,0.5,1.2,38.9%,6.4,8.8,72.4%,2.2,6.6,8.9,2.6,1.5,1.9,3.8,3.6
110,Alec Peters,2017,Valparaiso,28,35.1,22.5,5.3,10.4,51.4%,2.0,5.3,36.9%,6.0,6.7,88.8%,2.4,7.5,9.9,2.3,0.8,0.3,2.4,2.3
111,Jonathan Stark,2017,Murray St,31,37.1,22.2,4.3,9.7,43.7%,3.4,7.9,42.6%,3.6,4.4,83.1%,0.3,3.5,3.8,5.2,1.2,0.0,2.8,2.4
112,Jack Gibbs,2017,Davidson,31,36.2,22.1,3.9,8.5,46.0%,3.0,7.7,39.2%,5.2,6.5,79.7%,0.7,3.3,4.0,4.1,1.3,0.0,2.6,2.5
113,T.J. Williams,2017,Northeastern,30,38.2,21.4,5.5,10.9,50.6%,1.2,3.6,33.3%,6.7,8.8,76.2%,0.8,3.9,4.7,5.3,1.0,0.1,3.4,2.2
114,Sindarius Thornwell,2017,South Carolina,31,34.3,21.4,4.4,9.4,47.1%,1.9,4.8,39.2%,6.9,8.4,83.0%,2.5,4.6,7.1,2.8,2.1,1.0,2.5,2.3
115,Dewayne Russell,2017,Grand Canyon,27,38.6,21.3,5.1,13.0,39.0%,1.9,4.7,40.6%,5.4,7.1,75.6%,0.5,3.4,3.9,5.5,1.4,0.1,2.7,2.1
116,Braylon Rayson,2017,Central Michigan,30,37.9,21.3,3.7,9.1,40.1%,2.9,7.9,36.1%,5.4,6.4,84.8%,0.8,3.4,4.2,3.2,1.1,0.0,2.7,2.2
117,Damon Lynn,2017,NJIT,19,35.6,21.3,2.2,5.1,43.3%,4.0,11.8,33.9%,4.8,5.6,86.8%,0.5,1.9,2.4,3.4,1.9,0.2,2.5,1.6
118,Bogdan Bliznyuk,2017,Eastern Wash.,32,37.2,21.2,6.4,12.5,51.3%,1.2,3.7,32.5%,4.8,5.9,81.6%,1.1,5.6,6.7,4.0,1.1,0.2,3.0,2.8
119,Kendrick Ray,2017,Kennesaw St,29,33.7,21.2,5.0,10.3,48.7%,2.9,7.2,39.9%,2.6,3.3,79.2%,1.0,2.6,3.6,3.0,0.7,0.3,2.7,2.3
120,Tiwian Kendley,2017,Morgan St,22,32.6,21.1,4.0,9.5,41.6%,2.1,6.8,30.7%,7.0,8.9,78.5%,1.8,3.3,5.1,1.0,1.2,0.4,4.3,2.8
121,Lamond Murray,2017,Pepperdine,30,34.4,21.1,6.4,12.7,50.3%,1.6,4.4,36.6%,3.5,4.5,79.1%,1.2,4.5,5.6,1.2,1.1,0.3,2.7,2.0
122,Victor Sanders,2017,Idaho,30,33.5,21.1,3.3,7.1,46.7%,3.2,7.3,43.2%,4.9,6.4,77.1%,0.3,2.9,3.3,3.3,1.7,0.4,3.4,2.8
123,Garrison Mathews,2017,Lipscomb,30,31.9,21.1,3.7,6.2,60.0%,2.8,8.0,35.3%,5.2,7.2,72.2%,1.2,4.3,5.6,2.3,0.9,0.2,2.3,2.6
124,Jeremy Senglin,2017,Weber St,32,36.2,21.1,3.0,5.8,52.2%,3.8,8.8,42.9%,3.8,4.9,76.6%,0.2,3.7,3.9,2.9,1.1,0.0,2.5,2.2
125,Marcus Keene,2017,Central Michigan,30,37.6,30.1,5.8,11.2,51.3%,4.0,11.0,36.8%,6.5,7.9,81.9%,0.7,3.6,4.3,5.1,0.8,0.0,4.7,2.1
126,Mike Daum,2017,South Dakota St,33,33.0,25.5,5.6,9.9,56.4%,2.4,5.6,41.9%,7.2,8.3,87.2%,2.2,5.9,8.1,1.4,0.6,0.3,2.8,2.6
127,Chris Clemons,2017,Campbell,33,34.5,25.3,5.2,9.8,52.6%,3.3,9.5,34.5%,5.2,6.3,82.1%,0.5,4.2,4.8,2.5,2.0,0.5,2.9,1.9
128,Randy Onwuasor,2017,Southern Utah,31,35.5,23.9,6.0,13.3,45.0%,1.9,6.0,31.2%,6.4,7.7,82.1%,1.6,4.9,6.5,3.2,1.5,0.5,3.5,3.2
129,Dallas Moore,2017,UNF,30,36.1,23.5,5.8,10.9,53.1%,2.8,7.5,37.9%,3.4,4.2,81.7%,0.8,2.3,3.1,3.7,1.2,0.1,2.6,1.1
130,Cameron Morse,2017,Youngstown St,30,36.8,23.4,6.0,12.8,47.3%,2.5,7.8,31.9%,3.8,5.1,74.0%,0.5,2.7,3.2,3.1,1.1,0.1,2.2,1.4
131,Tyler Hall,2017,Montana St,30,34.8,23.4,3.8,7.0,53.8%,3.8,8.9,43.1%,4.3,5.2,83.9%,0.4,4.9,5.3,2.8,1.1,0.3,2.0,2.5
132,Markelle Fultz,2017,Washington,25,35.7,23.2,6.3,12.5,50.2%,2.1,5.0,41.3%,4.4,6.7,64.9%,1.3,4.4,5.7,5.9,1.6,1.2,3.2,2.5
133,Keon Johnson,2017,Winthrop,30,35.6,23.0,3.8,8.2,46.6%,3.2,8.1,39.8%,5.6,6.5,86.7%,0.5,3.7,4.2,2.6,0.7,0.0,2.4,1.9
134,Rashawn Thomas,2017,TAMUCC,31,34.0,22.8,7.5,14.1,53.4%,0.5,1.2,38.9%,6.4,8.8,72.4%,2.2,6.6,8.9,2.6,1.5,1.9,3.8,3.6
135,Alec Peters,2017,Valparaiso,28,35.1,22.5,5.3,10.4,51.4%,2.0,5.3,36.9%,6.0,6.7,88.8%,2.4,7.5,9.9,2.3,0.8,0.3,2.4,2.3
