,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
10,Kevin Martin,2003,WCU,24,31.6,22.8,4.6,9.2,50.5%,2.1,6.6,31.4%,7.3,8.3,87.9%,1.0,2.8,3.8,1.8,1.4,0.5,3.1,2.5
11,Willie Green,2003,Detroit,30,34.0,22.6,6.9,13.3,51.9%,1.2,3.3,37.4%,5.1,6.3,80.5%,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4
12,Ricky Minard,2003,Morehead St,29,31.3,22.5,5.9,10.0,59.2%,1.9,5.1,36.7%,5.1,6.1,83.7%,1.5,4.8,6.2,4.0,2.2,0.6,3.1,2.7
13,Chris Kaman,2003,Central Michigan,31,34.0,22.4,7.9,12.6,62.2%,0.0,0.0,0.0%,6.7,8.9,75.0%,3.6,8.4,12.0,1.3,0.6,3.2,4.4,3.2
14,Seth Doliboa,2003,Wright St,28,35.9,22.3,5.4,11.1,48.2%,2.4,6.3,38.1%,4.4,5.8,76.5%,1.9,5.7,7.5,1.3,1.1,1.2,2.3,3.0
15,Marcus Hatten,2003,St. John's,34,35.4,22.2,6.5,13.8,47.2%,1.6,5.4,30.3%,4.3,5.9,73.0%,1.9,3.6,5.6,4.1,2.9,0.5,3.8,2.5
16,Carmelo Anthony,2003,Syracuse,35,36.4,22.2,6.3,12.7,49.6%,1.6,4.7,33.7%,4.8,6.8,70.6%,2.9,7.1,10.0,2.2,1.6,0.9,2.2,2.2
17,Jason Conley,2003,VMI,10,33.9,22.2,6.5,11.6,56.0%,1.6,6.1,26.2%,4.4,6.0,73.3%,2.4,4.9,7.3,1.5,1.7,0.2,2.9,1.9
18,Andrew Wisniewski,2003,Centenary,28,33.9,22.0,5.5,9.4,58.3%,1.9,5.3,36.1%,5.4,6.4,83.3%,0.9,1.6,2.5,4.4,2.6,0.1,3.6,2.8
19,Karelius Paul,2003,Central Ark,1,34.0,22.0,9.0,17.0,52.9%,0.0,0.0,0.0%,4.0,10.0,40.0%,5.0,3.0,8.0,4.0,3.0,2.0,4.0,4.0
20,Andre Emmett,2003,Texas Tech,34,37.0,21.8,8.4,16.4,51.3%,0.3,1.1,28.9%,4.0,5.6,71.2%,2.3,4.4,6.6,1.9,1.9,0.5,2.1,1.5
21,Julius Jenkins,2003,Ga Southern,27,35.0,21.7,5.2,10.9,47.8%,2.7,6.6,41.8%,3.1,4.3,71.8%,1.8,3.1,4.9,3.4,1.1,0.2,2.4,2.1
22,Ron Williamson,2003,Howard,30,37.2,21.7,3.1,8.0,38.6%,3.5,7.9,43.9%,5.1,5.9,86.4%,0.9,2.0,2.8,2.3,1.5,0.0,2.4,2.0
23,Darshan Luckey,2003,St. Francis (PA),28,37.5,21.6,5.5,12.9,42.9%,1.6,5.9,28.0%,5.6,7.2,77.7%,0.8,4.4,5.1,1.6,1.7,0.3,4.1,2.3
24,Dwyane Wade,2003,Marquette,38,32.2,21.6,7.2,14.1,51.5%,0.4,1.3,33.3%,5.7,7.3,78.1%,1.8,4.6,6.4,4.6,2.1,1.3,3.2,2.3
25,Ruben Douglas,2003,New Mexico,28,35.1,28.0,4.4,11.1,39.9%,3.4,8.5,39.5%,9.0,10.8,84.1%,1.9,4.8,6.6,2.1,1.3,0.3,3.9,2.7
26,Henry Domercant,2003,Eastern Illinois,29,33.7,27.9,5.8,12.1,47.7%,2.9,6.8,42.4%,7.7,9.1,84.4%,2.0,4.8,6.9,2.8,1.4,0.5,2.4,2.1
27,Mike Helms,2003,Oakland,28,34.5,26.9,6.0,12.1,49.4%,2.6,7.0,37.9%,7.0,9.4,74.5%,1.3,2.7,4.0,2.0,1.4,0.3,3.8,3.1
28,Shawn Ray,2003,NCCU,1,38.0,26.0,7.0,11.0,63.6%,3.0,7.0,42.9%,3.0,6.0,50.0%,2.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0
29,Michael Watson,2003,UMKC,29,38.8,25.5,4.4,11.0,40.4%,4.1,11.6,35.0%,4.4,5.9,75.3%,0.8,2.9,3.7,3.8,1.4,0.2,3.7,2.4
30,Troy Bell,2003,Boston College,31,38.6,25.2,3.8,7.9,48.4%,3.4,8.5,40.2%,7.3,8.6,84.7%,1.5,3.0,4.6,3.7,2.3,0.2,2.5,2.1
31,Keydren Clark,2003,St. Peter's,29,38.2,24.9,4.2,10.5,40.0%,3.8,9.6,39.2%,5.2,6.1,85.3%,0.8,2.4,3.3,4.2,1.4,0.2,4.0,1.9
32,Luis Flores,2003,Manhattan,30,38.9,24.6,5.8,12.1,48.2%,1.9,4.8,38.6%,7.4,8.2,90.2%,1.6,4.0,5.6,2.9,1.9,0.4,3.3,2.3
33,Chris Williams,2003,Ball State,30,35.8,24.5,5.4,11.0,48.9%,2.1,6.5,32.7%,7.3,8.5,85.9%,1.2,2.2,3.4,2.2,1.3,0.1,2.3,2.6
34,Mike Sweetney,2003,Georgetown,34,32.4,22.8,7.8,14.1,55.0%,0.0,0.1,0.0%,7.3,9.9,73.8%,4.0,6.3,10.4,1.9,1.5,3.2,2.1,2.8
35,Kevin Martin,2003,WCU,24,31.6,22.8,4.6,9.2,50.5%,2.1,6.6,31.4%,7.3,8.3,87.9%,1.0,2.8,3.8,1.8,1.4,0.5,3.1,2.5
36,Willie Green,2003,Detroit,30,34.0,22.6,6.9,13.3,51.9%,1.2,3.3,37.4%,5.1,6.3,80.5%,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4
37,Ricky Minard,2003,Morehead St,29,31.3,22.5,5.9,10.0,59.2%,1.9,5.1,36.7%,5.1,6.1,83.7%,1.5,4.8,6.2,4.0,2.2,0.6,3.1,2.7
38,Chris Kaman,2003,Central Michigan,31,34.0,22.4,7.9,12.6,62.2%,0.0,0.0,0.0%,6.7,8.9,75.0%,3.6,8.4,12.0,1.3,0.6,3.2,4.4,3.2
39,Seth Doliboa,2003,Wright St,28,35.9,22.3,5.4,11.1,48.2%,2.4,6.3,38.1%,4.4,5.8,76.5%,1.9,5.7,7.5,1.3,1.1,1.2,2.3,3.0
40,Marcus Hatten,2003,St. John's,34,35.4,22.2,6.5,13.8,47.2%,1.6,5.4,30.3%,4.3,5.9,73.0%,1.9,3.6,5.6,4.1,2.9,0.5,3.8,2.5
41,Carmelo Anthony,2003,Syracuse,35,36.4,22.2,6.3,12.7,49.6%,1.6,4.7,33.7%,4.8,6.8,70.6%,2.9,7.1,10.0,2.2,1.6,0.9,2.2,2.2
42,Jason Conley,2003,VMI,10,33.9,22.2,6.5,11.6,56.0%,1.6,6.1,26.2%,4.4,6.0,73.3%,2.4,4.9,7.3,1.5,1.7,0.2,2.9,1.9
43,Andrew Wisniewski,2003,Centenary,28,33.9,22.0,5.5,9.4,58.3%,1.9,5.3,36.1%,5.4,6.4,83.3%,0.9,1.6,2.5,4.4,2.6,0.1,3.6,2.8
44,Karelius Paul,2003,Central Ark,1,34.0,22.0,9.0,17.0,52.9%,0.0,0.0,0.0%,4.0,10.0,40.0%,5.0,3.0,8.0,4.0,3.0,2.0,4.0,4.0
45,Andre Emmett,2003,Texas Tech,34,37.0,21.8,8.4,16.4,51.3%,0.3,1.1,28.9%,4.0,5.6,71.2%,2.3,4.4,6.6,1.9,1.9,0.5,2.1,1.5
46,Julius Jenkins,2003,Ga Southern,27,35.0,21.7,5.2,10.9,47.8%,2.7,6.6,41.8%,3.1,4.3,71.8%,1.8,3.1,4.9,3.4,1.1,0.2,2.4,2.1
47,Ron Williamson,2003,Howard,30,37.2,21.7,3.1,8.0,38.6%,3.5,7.9,43.9%,5.1,5.9,86.4%,0.9,2.0,2.8,2.3,1.5,0.0,2.4,2.0
48,Darshan Luckey,2003,St. Francis (PA),28,37.5,21.6,5.5,12.9,42.9%,1.6,5.9,28.0%,5.6,7.2,77.7%,0.8,4.4,5.1,1.6,1.7,0.3,4.1,2.3
49,Dwyane Wade,2003,Marquette,38,32.2,21.6,7.2,14.1,51.5%,0.4,1.3,33.3%,5.7,7.3,78.1%,1.8,4.6,6.4,4.6,2.1,1.3,3.2,2.3
50,Ruben Douglas,2003,New Mexico,28,35.1,28.0,4.4,11.1,39.9%,3.4,8.5,39.5%,9.0,10.8,84.1%,1.9,4.8,6.6,2.1,1.3,0.3,3.9,2.7
51,Henry Domercant,2003,Eastern Illinois,29,33.7,27.9,5.8,12.1,47.7%,2.9,6.8,42.4%,7.7,9.1,84.4%,2.0,4.8,6.9,2.8,1.4,0.5,2.4,2.1
52,Mike Helms,2003,Oakland,28,34.5,26.9,6.0,12.1,49.4%,2.6,7.0,37.9%,7.0,9.4,74.5%,1.3,2.7,4.0,2.0,1.4,0.3,3.8,3.1
53,Shawn Ray,2003,NCCU,1,38.0,26.0,7.0,11.0,63.6%,3.0,7.0,42.9%,3.0,6.0,50.0%,2.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0
54,Michael Watson,2003,UMKC,29,38.8,25.5,4.4,11.0,40.4%,4.1,11.6,35.0%,4.4,5.9,75.3%,0.8,2.9,3.7,3.8,1.4,0.2,3.7,2.4
55,Troy Bell,2003,Boston College,31,38.6,25.2,3.8,7.9,48.4%,3.4,8.5,40.2%,7.3,8.6,84.7%,1.5,3.0,4.6,3.7,2.3,0.2,2.5,2.1
56,Keydren Clark,2003,St. Peter's,29,38.2,24.9,4.2,10.5,40.0%,3.8,9.6,39.2%,5.2,6.1,85.3%,0.8,2.4,3.3,4.2,1.4,0.2,4.0,1.9
57,Luis Flores,2003,Manhattan,30,38.9,24.6,5.8,12.1,48.2%,1.9,4.8,38.6%,7.4,8.2,90.2%,1.6,4.0,5.6,2.9,1.9,0.4,3.3,2.3
58,Chris Williams,2003,Ball State,30,35.8,24.5,5.4,11.0,48.9%,2.1,6.5,32.7%,7.3,8.5,85.9%,1.2,2.2,3.4,2.2,1.3,0.1,2.3,2.6
59,Mike Sweetney,2003,Georgetown,34,32.4,22.8,7.8,14.1,55.0%,0.0,0.1,0.0%,7.3,9.9,73.8%,4.0,6.3,10.4,1.9,1.5,3.2,2.1,2.8
60,Kevin Martin,2003,WCU,24,31.6,22.8,4.6,9.2,50.5%,2.1,6.6,31.4%,7.3,8.3,87.9%,1.0,2.8,3.8,1.8,1.4,0.5,3.1,2.5
61,Willie Green,2003,Detroit,30,34.0,22.6,6.9,13.3,51.9%,1.2,3.3,37.4%,5.1,6.3,80.5%,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4
62,Ricky Minard,2003,Morehead St,29,31.3,22.5,5.9,10.0,59.2%,1.9,5.1,36.7%,5.1,6.1,83.7%,1.5,4.8,6.2,4.0,2.2,0.6,3.1,2.7
63,Chris Kaman,2003,Central Michigan,31,34.0,22.4,7.9,12.6,62.2%,0.0,0.0,0.0%,6.7,8.9,75.0%,3.6,8.4,12.0,1.3,0.6,3.2,4.4,3.2
64,Seth Doliboa,2003,Wright St,28,35.9,22.3,5.4,11.1,48.2%,2.4,6.3,38.1%,4.4,5.8,76.5%,1.9,5.7,7.5,1.3,1.1,1.2,2.3,3.0
65,Marcus Hatten,2003,St. John's,34,35.4,22.2,6.5,13.8,47.2%,1.6,5.4,30.3%,4.3,5.9,73.0%,1.9,3.6,5.6,4.1,2.9,0.5,3.8,2.5
66,Carmelo Anthony,2003,Syracuse,35,36.4,22.2,6.3,12.7,49.6%,1.6,4.7,33.7%,4.8,6.8,70.6%,2.9,7.1,10.0,2.2,1.6,0.9,2.2,2.2
67,Jason Conley,2003,VMI,10,33.9,22.2,6.5,11.6,56.0%,1.6,6.1,26.2%,4.4,6.0,73.3%,2.4,4.9,7.3,1.5,1.7,0.2,2.9,1.9
68,Andrew Wisniewski,2003,Centenary,28,33.9,22.0,5.5,9.4,58.3%,1.9,5.3,36.1%,5.4,6.4,83.3%,0.9,1.6,2.5,4.4,2.6,0.1,3.6,2.8
69,Karelius Paul,2003,Central Ark,1,34.0,22.0,9.0,17.0,52.9%,0.0,0.0,0.0%,4.0,10.0,40.0%,5.0,3.0,8.0,4.0,3.0,2.0,4.0,4.0
70,Andre Emmett,2003,Texas Tech,34,37.0,21.8,8.4,16.4,51.3%,0.3,1.1,28.9%,4.0,5.6,71.2%,2.3,4.4,6.6,1.9,1.9,0.5,2.1,1.5
71,Julius Jenkins,2003,Ga Southern,27,35.0,21.7,5.2,10.9,47.8%,2.7,6.6,41.8%,3.1,4.3,71.8%,1.8,3.1,4.9,3.4,1.1,0.2,2.4,2.1
72,Ron Williamson,2003,Howard,30,37.2,21.7,3.1,8.0,38.6%,3.5,7.9,43.9%,5.1,5.9,86.4%,0.9,2.0,2.8,2.3,1.5,0.0,2.4,2.0
73,Darshan Luckey,2003,St. Francis (PA),28,37.5,21.6,5.5,12.9,42.9%,1.6,5.9,28.0%,5.6,7.2,77.7%,0.8,4.4,5.1,1.6,1.7,0.3,4.1,2.3
74,Dwyane Wade,2003,Marquette,38,32.2,21.6,7.2,14.1,51.5%,0.4,1.3,33.3%,5.7,7.3,78.1%,1.8,4.6,6.4,4.6,2.1,1.3,3.2,2.3
75,Ruben Douglas,2003,New Mexico,28,35.1,28.0,4.4,11.1,39.9%,3.4,8.5,39.5%,9.0,10.8,84.1%,1.9,4.8,6.6,2.1,1.3,0.3,3.9,2.7
76,Henry Domercant,2003,Eastern Illinois,29,33.7,27.9,5.8,12.1,47.7%,2.9,6.8,42.4%,7.7,9.1,84.4%,2.0,4.8,6.9,2.8,1.4,0.5,2.4,2.1
77,Mike Helms,2003,Oakland,28,34.5,26.9,6.0,12.1,49.4%,2.6,7.0,37.9%,7.0,9.4,74.5%,1.3,2.7,4.0,2.0,1.4,0.3,3.8,3.1
78,Shawn Ray,2003,NCCU,1,38.0,26.0,7.0,11.0,63.6%,3.0,7.0,42.9%,3.0,6.0,50.0%,2.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0
79,Michael Watson,2003,UMKC,29,38.8,25.5,4.4,11.0,40.4%,4.1,11.6,35.0%,4.4,5.9,75.3%,0.8,2.9,3.7,3.8,1.4,0.2,3.7,2.4
80,Troy Bell,2003,Boston College,31,38.6,25.2,3.8,7.9,48.4%,3.4,8.5,40.2%,7.3,8.6,84.7%,1.5,3.0,4.6,3.7,2.3,0.2,2.5,2.1
81,Keydren Clark,2003,St. Peter's,29,38.2,24.9,4.2,10.5,40.0%,3.8,9.6,39.2%,5.2,6.1,85.3%,0.8,2.4,3.3,4.2,1.4,0.2,4.0,1.9
82,Luis Flores,2003,Manhattan,30,38.9,24.6,5.8,12.1,48.2%,1.9,4.8,38.6%,7.4,8.2,90.2%,1.6,4.0,5.6,2.9,1.9,0.4,3.3,2.3
83,Chris Williams,2003,Ball State,30,35.8,24.5,5.4,11.0,48.9%,2.1,6.5,32.7%,7.3,8.5,85.9%,1.2,2.2,3.4,2.2,1.3,0.1,2.3,2.6
84,Mike Sweetney,2003,Georgetown,34,32.4,22.8,7.8,14.1,55.0%,0.0,0.1,0.0%,7.3,9.9,73.8%,4.0,6.3,10.4,1.9,1.5,3.2,2.1,2.8
85,Kevin Martin,2003,WCU,24,31.6,22.8,4.6,9.2,50.5%,2.1,6.6,31.4%,7.3,8.3,87.9%,1.0,2.8,3.8,1.8,1.4,0.5,3.1,2.5
86,Willie Green,2003,Detroit,30,34.0,22.6,6.9,13.3,51.9%,1.2,3.3,37.4%,5.1,6.3,80.5%,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4
87,Ricky Minard,2003,Morehead St,29,31.3,22.5,5.9,10.0,59.2%,1.9,5.1,36.7%,5.1,6.1,83.7%,1.5,4.8,6.2,4.0,2.2,0.6,3.1,2.7
88,Chris Kaman,2003,Central Michigan,31,34.0,22.4,7.9,12.6,62.2%,0.0,0.0,0.0%,6.7,8.9,75.0%,3.6,8.4,12.0,1.3,0.6,3.2,4.4,3.2
89,Seth Doliboa,2003,Wright St,28,35.9,22.3,5.4,11.1,48.2%,2.4,6.3,38.1%,4.4,5.8,76.5%,1.9,5.7,7.5,1.3,1.1,1.2,2.3,3.0
90,Marcus Hatten,2003,St. John's,34,35.4,22.2,6.5,13.8,47.2%,1.6,5.4,30.3%,4.3,5.9,73.0%,1.9,3.6,5.6,4.1,2.9,0.5,3.8,2.5
91,Carmelo Anthony,2003,Syracuse,35,36.4,22.2,6.3,12.7,49.6%,1.6,4.7,33.7%,4.8,6.8,70.6%,2.9,7.1,10.0,2.2,1.6,0.9,2.2,2.2
92,Jason Conley,2003,VMI,10,33.9,22.2,6.5,11.6,56.0%,1.6,6.1,26.2%,4.4,6.0,73.3%,2.4,4.9,7.3,1.5,1.7,0.2,2.9,1.9
93,Andrew Wisniewski,2003,Centenary,28,33.9,22.0,5.5,9.4,58.3%,1.9,5.3,36.1%,5.4,6.4,83.3%,0.9,1.6,2.5,4.4,2.6,0.1,3.6,2.8
94,Karelius Paul,2003,Central Ark,1,34.0,22.0,9.0,17.0,52.9%,0.0,0.0,0.0%,4.0,10.0,40.0%,5.0,3.0,8.0,4.0,3.0,2.0,4.0,4.0
95,Andre Emmett,2003,Texas Tech,34,37.0,21.8,8.4,16.4,51.3%,0.3,1.1,28.9%,4.0,5.6,71.2%,2.3,4.4,6.6,1.9,1.9,0.5,2.1,1.5
96,Julius Jenkins,2003,Ga Southern,27,35.0,21.7,5.2,10.9,47.8%,2.7,6.6,41.8%,3.1,4.3,71.8%,1.8,3.1,4.9,3.4,1.1,0.2,2.4,2.1
97,Ron Williamson,2003,Howard,30,37.2,21.7,3.1,8.0,38.6%,3.5,7.9,43.9%,5.1,5.9,86.4%,0.9,2.0,2.8,2.3,1.5,0.0,2.4,2.0
98,Darshan Luckey,2003,St. Francis (PA),28,37.5,21.6,5.5,12.9,42.9%,1.6,5.9,28.0%,5.6,7.2,77.7%,0.8,4.4,5.1,1.6,1.7,0.3,4.1,2.3
99,Dwyane Wade,2003,Marquette,38,32.2,21.6,7.2,14.1,51.5%,0.4,1.3,33.3%,5.7,7.3,78.1%,1.8,4.6,6.4,4.6,2.1,1.3,3.2,2.3
100,Ruben Douglas,2003,New Mexico,28,35.1,28.0,4.4,11.1,39.9%,3.4,8.5,39.5%,9.0,10.8,84.1%,1.9,4.8,6.6,2.1,1.3,0.3,3.9,2.7
101,Henry Domercant,2003,Eastern Illinois,29,33.7,27.9,5.8,12.1,47.7%,2.9,6.8,42.4%,7.7,9.1,84.4%,2.0,4.8,6.9,2.8,1.4,0.5,2.4,2.1
102,Mike Helms,2003,Oakland,28,34.5,26.9,6.0,12.1,49.4%,2.6,7.0,37.9%,7.0,9.4,74.5%,1.3,2.7,4.0,2.0,1.4,0.3,3.8,3.1
103,Shawn Ray,2003,NCCU,1,38.0,26.0,7.0,11.0,63.6%,3.0,7.0,42.9%,3.0,6.0,50.0%,2.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0
104,Michael Watson,2003,UMKC,29,38.8,25.5,4.4,11.0,40.4%,4.1,11.6,35.0%,4.4,5.9,75.3%,0.8,2.9,3.7,3.8,1.4,0.2,3.7,2.4
105,Troy Bell,2003,Boston College,31,38.6,25.2,3.8,7.9,48.4%,3.4,8.5,40.2%,7.3,8.6,84.7%,1.5,3.0,4.6,3.7,2.3,0.2,2.5,2.1
106,Keydren Clark,2003,St. Peter's,29,38.2,24.9,4.2,10.5,40.0%,3.8,9.6,39.2%,5.2,6.1,85.3%,0.8,2.4,3.3,4.2,1.4,0.2,4.0,1.9
107,Luis Flores,2003,Manhattan,30,38.9,24.6,5.8,12.1,48.2%,1.9,4.8,38.6%,7.4,8.2,90.2%,1.6,4.0,5.6,2.9,1.9,0.4,3.3,2.3
108,Chris Williams,2003,Ball State,30,35.8,24.5,5.4,11.0,48.9%,2.1,6.5,32.7%,7.3,8.5,85.9%,1.2,2.2,3.4,2.2,1.3,0.1,2.3,2.6
109,Mike Sweetney,2003,Georgetown,34,32.4,22.8,7.8,14.1,55.0%,0.0,0.1,0.0%,7.3,9.9,73.8%,4.0,6.3,10.4,1.9,1.5,3.2,2.1,2.8
110,Kevin Martin,2003,WCU,24,31.6,22.8,4.6,9.2,50.5%,2.1,6.6,31.4%,7.3,8.3,87.9%,1.0,2.8,3.8,1.8,1.4,0.5,3.1,2.5
111,Willie Green,2003,Detroit,30,34.0,22.6,6.9,13.3,51.9%,1.2,3.3,37.4%,5.1,6.3,80.5%,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4
112,Ricky Minard,2003,Morehead St,29,31.3,22.5,5.9,10.0,59.2%,1.9,5.1,36.7%,5.1,6.1,83.7%,1.5,4.8,6.2,4.0,2.2,0.6,3.1,2.7
113,Chris Kaman,2003,Central Michigan,31,34.0,22.4,7.9,12.6,62.2%,0.0,0.0,0.0%,6.7,8.9,75.0%,3.6,8.4,12.0,1.3,0.6,3.2,4.4,3.2
114,Seth Doliboa,2003,Wright St,28,35.9,22.3,5.4,11.1,48.2%,2.4,6.3,38.1%,4.4,5.8,76.5%,1.9,5.7,7.5,1.3,1.1,1.2,2.3,3.0
115,Marcus Hatten,2003,St. John's,34,35.4,22.2,6.5,13.8,47.2%,1.6,5.4,30.3%,4.3,5.9,73.0%,1.9,3.6,5.6,4.1,2.9,0.5,3.8,2.5
116,Carmelo Anthony,2003,Syracuse,35,36.4,22.2,6.3,12.7,49.6%,1.6,4.7,33.7%,4.8,6.8,70.6%,2.9,7.1,10.0,2.2,1.6,0.9,2.2,2.2
117,Jason Conley,2003,VMI,10,33.9,22.2,6.5,11.6,56.0%,1.6,6.1,26.2%,4.4,6.0,73.3%,2.4,4.9,7.3,1.5,1.7,0.2,2.9,1.9
118,Andrew Wisniewski,2003,Centenary,28,33.9,22.0,5.5,9.4,58.3%,1.9,5.3,36.1%,5.4,6.4,83.3%,0.9,1.6,2.5,4.4,2.6,0.1,3.6,2.8
119,Karelius Paul,2003,Central Ark,1,34.0,22.0,9.0,17.0,52.9%,0.0,0.0,0.0%,4.0,10.0,40.0%,5.0,3.0,8.0,4.0,3.0,2.0,4.0,4.0
120,Andre Emmett,2003,Texas Tech,34,37.0,21.8,8.4,16.4,51.3%,0.3,1.1,28.9%,4.0,5.6,71.2%,2.3,4.4,6.6,1.9,1.9,0.5,2.1,1.5
121,Julius Jenkins,2003,Ga Southern,27,35.0,21.7,5.2,10.9,47.8%,2.7,6.6,41.8%,3.1,4.3,71.8%,1.8,3.1,4.9,3.4,1.1,0.2,2.4,2.1
122,Ron Williamson,2003,Howard,30,37.2,21.7,3.1,8.0,38.6%,3.5,7.9,43.9%,5.1,5.9,86.4%,0.9,2.0,2.8,2.3,1.5,0.0,2.4,2.0
123,Darshan Luckey,2003,St. Francis (PA),28,37.5,21.6,5.5,12.9,42.9%,1.6,5.9,28.0%,5.6,7.2,77.7%,0.8,4.4,5.1,1.6,1.7,0.3,4.1,2.3
124,Dwyane Wade,2003,Marquette,38,32.2,21.6,7.2,14.1,51.5%,0.4,1.3,33.3%,5.7,7.3,78.1%,1.8,4.6,6.4,4.6,2.1,1.3,3.2,2.3
125,Ruben Douglas,2003,New Mexico,28,35.1,28.0,4.4,11.1,39.9%,3.4,8.5,39.5%,9.0,10.8,84.1%,1.9,4.8,6.6,2.1,1.3,0.3,3.9,2.7
126,Henry Domercant,2003,Eastern Illinois,29,33.7,27.9,5.8,12.1,47.7%,2.9,6.8,42.4%,7.7,9.1,84.4%,2.0,4.8,6.9,2.8,1.4,0.5,2.4,2.1
127,Mike Helms,2003,Oakland,28,34.5,26.9,6.0,12.1,49.4%,2.6,7.0,37.9%,7.0,9.4,74.5%,1.3,2.7,4.0,2.0,1.4,0.3,3.8,3.1
128,Shawn Ray,2003,NCCU,1,38.0,26.0,7.0,11.0,63.6%,3.0,7.0,42.9%,3.0,6.0,50.0%,2.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0
129,Michael Watson,2003,UMKC,29,38.8,25.5,4.4,11.0,40.4%,4.1,11.6,35.0%,4.4,5.9,75.3%,0.8,2.9,3.7,3.8,1.4,0.2,3.7,2.4
130,Troy Bell,2003,Boston College,31,38.6,25.2,3.8,7.9,48.4%,3.4,8.5,40.2%,7.3,8.6,84.7%,1.5,3.0,4.6,3.7,2.3,0.2,2.5,2.1
131,Keydren Clark,2003,St. Peter's,29,38.2,24.9,4.2,10.5,40.0%,3.8,9.6,39.2%,5.2,6.1,85.3%,0.8,2.4,3.3,4.2,1.4,0.2,4.0,1.9
132,Luis Flores,2003,Manhattan,30,38.9,24.6,5.8,12.1,48.2%,1.9,4.8,38.6%,7.4,8.2,90.2%,1.6,4.0,5.6,2.9,1.9,0.4,3.3,2.3
133,Chris Williams,2003,Ball State,30,35.8,24.5,5.4,11.0,48.9%,2.1,6.5,32.7%,7.3,8.5,85.9%,1.2,2.2,3.4,2.2,1.3,0.1,2.3,2.6
134,Mike Sweetney,2003,Georgetown,34,32.4,22.8,7.8,14.1,55.0%,0.0,0.1,0.0%,7.3,9.9,73.8%,4.0,6.3,10.4,1.9,1.5,3.2,2.1,2.8
135,Kevin Martin,2003,WCU,24,31.6,22.8,4.6,9.2,50.5%,2.1,6.6,31.4%,7.3,8.3,87.9%,1.0,2.8,3.8,1.8,1.4,0.5,3.1,2.5
136,Willie Green,2003,Detroit,30,34.0,22.6,6.9,13.3,51.9%,1.2,3.3,37.4%,5.1,6.3,80.5%,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4
137,Ricky Minard,2003,Morehead St,29,31.3,22.5,5.9,10.0,59.2%,1.9,5.1,36.7%,5.1,6.1,83.7%,1.5,4.8,6.2,4.0,2.2,0.6,3.1,2.7
